id,time,avg_calories,avg_steps
6117666160,22:00:00,80.77777777777777,165.88888888888889
6117666160,23:00:00,74.81481481481481,118.33333333333333
6290855005,00:00:00,86,0
6290855005,01:00:00,86,0
6290855005,02:00:00,86,0
6290855005,03:00:00,86,0
6290855005,04:00:00,86,0
6290855005,05:00:00,86.96428571428571,3.3214285714285716
6290855005,06:00:00,104.67857142857143,112.5
6290855005,07:00:00,127.5,439.64285714285717
6290855005,08:00:00,127.71428571428571,395.60714285714283
6290855005,09:00:00,172.46428571428572,628.3214285714286
6290855005,10:00:00,147.92857142857142,626.7142857142857
6290855005,11:00:00,141,552.7142857142857
6290855005,12:00:00,140.75,516.1785714285714
6290855005,13:00:00,143.28571428571428,588.3214285714286
6290855005,14:00:00,140.67857142857142,525.9285714285714
6290855005,15:00:00,131.46428571428572,465.39285714285717
6290855005,16:00:00,124.64285714285714,379.89285714285717
6290855005,17:00:00,118.96296296296296,235.66666666666666
6290855005,18:00:00,107.5925925925926,147
6290855005,19:00:00,98.51851851851852,86.66666666666667
6290855005,20:00:00,94.92592592592592,43.96296296296296
6290855005,21:00:00,101.11111111111111,52.74074074074074
6290855005,22:00:00,88.85185185185185,44.03703703703704
6290855005,23:00:00,87.92592592592592,23.666666666666668
6775888955,00:00:00,82.92307692307692,39.07692307692308
6775888955,01:00:00,77.5,0.34615384615384615
6775888955,02:00:00,77.8076923076923,5.923076923076923
6775888955,03:00:00,77,0
6775888955,04:00:00,77.3076923076923,1.5384615384615385
6775888955,05:00:00,84.53846153846153,81.8076923076923
6775888955,06:00:00,90.26923076923077,158.80769230769232
6775888955,07:00:00,93.8076923076923,108.96153846153847
6775888955,08:00:00,115.07692307692308,279.5
6775888955,09:00:00,89.84615384615384,84.15384615384616
6775888955,10:00:00,88.36,80.12
6775888955,11:00:00,105,171.92
6775888955,12:00:00,107.76,296.76
6775888955,13:00:00,100.4,166.36
6775888955,14:00:00,94.6,130.28
6775888955,15:00:00,86.64,46.64
6775888955,16:00:00,88.96,76.6
6775888955,17:00:00,85.72,48.96
6775888955,18:00:00,101.12,244.84
6775888955,19:00:00,94.28,118.08
6775888955,20:00:00,94.08,113.76
6775888955,21:00:00,93.44,137.8
6775888955,22:00:00,90.84,110.36
6775888955,23:00:00,90.12,81.84
6962181067,00:00:00,54.86666666666667,5.2
6962181067,01:00:00,55.63333333333333,11.866666666666667
6962181067,02:00:00,55.5,13.066666666666666
6962181067,03:00:00,54.7,5.033333333333333
6962181067,04:00:00,55,9.533333333333333
6962181067,05:00:00,54.233333333333334,1
6962181067,06:00:00,56.5,24.966666666666665
6962181067,07:00:00,90.53333333333333,444.8333333333333
6962181067,08:00:00,99.9,536.6
6962181067,09:00:00,144.23333333333332,1421.2
6962181067,10:00:00,141.93333333333334,1429.9333333333334
6962181067,11:00:00,113.16666666666667,867.8333333333334
6962181067,12:00:00,128.5,1136.7666666666667
6962181067,13:00:00,73.46666666666667,218.36666666666667
6962181067,14:00:00,71.43333333333334,174.66666666666666
6962181067,15:00:00,88.36666666666666,425.3666666666667
6962181067,16:00:00,101.46666666666667,611.8333333333334
6962181067,17:00:00,109.86666666666666,764.6
6962181067,18:00:00,100.93333333333334,584.1
6962181067,19:00:00,105.86666666666666,791.3
6962181067,20:00:00,77.96666666666667,314.3333333333333
6962181067,21:00:00,61.833333333333336,77
